"original.names","new.name","short.name","description","original.features","design.logical","design.logical.statistical","modification.IDs","associated.modification.IDs.without.resulting.action","known.remaining.dependencies.after.statistical.treatment","suspected.but.untestable.dependencies","networks.of.dependencies","recode.operation.type","condition.human.readable","condition.if.feature.conditioned","first.priority.feature.if.merged","second.priority.feature.if.merged","third.priority.feature.if.merged","fourth.priority.feature.if.merged","recode.operation.Rcode","original.states","new.states","recode.pattern","domain"
"WALS_117A Predicative Possession","o_WALS_117A","TLI0668","WALS: Predicative Possession",TRUE,TRUE,TRUE,"","","","","","include without modification","none","","","","","","","1 Topic;2 Locational;3 Genitive;4 Conjunctional;5 'Have';6 ?","","","Morphosyntax"
"WALS_119A Nominal and Locational Predication","o_WALS_119A","TLI0670","WALS: Nominal and Locational Predication",TRUE,TRUE,TRUE,"","","","","","include without modification","none","","","","","","","1 Identical;2 Different;3 ?","","","Morphosyntax"
"WALS_120A Zero Copula for Predicate Nominals","o_WALS_120A","TLI0672","WALS: Zero Copula for Predicate Nominals",TRUE,TRUE,TRUE,"","","","","","include without modification","none","","","","","","","1 Possible;2 Impossible;3 ?","","","Morphosyntax"
"WALS_121A Comparative Constructions","o_WALS_121A","TLI0673","WALS: Comparative Constructions",TRUE,TRUE,TRUE,"","","","","","include without modification","none","","","","","","","1 Particle;2 Locational;3 Exceed;4 Conjoined;5 ?","","","Morphosyntax"
"WALS_122A Relativization on Subjects","o_WALS_122A","TLI0674","WALS: Relativization on Subjects",TRUE,TRUE,TRUE,"","S-REL-1a;S-REL-1b;S-REL-1c","","","","include without modification","none","","","","","","","1 Relative pronoun;2 Pronoun-retention;3 Non-reduction;4 Gap;5 ?","","","Morphosyntax"
"WALS_12A Syllable Structure","o_WALS_12A","TLI0682","WALS: Syllable Structure",TRUE,TRUE,TRUE,"","S-PHO-31;S-PHO-32;S-PHO-33-O;S-PHO-33-C;S-PHO-01;S-PHO-06","S-PHO-01;S-PHO-32","S-PHO-31","syllable structure/consonant inventory","include without modification","none","","","","","","","1 Simple;2 Moderately complex;3 Complex;4 ?","","","Phonology"
"WALS_1A Consonant Inventories","o_WALS_1A","TLI0738","WALS: Consonant Inventories",TRUE,TRUE,TRUE,"","S-PHO-19;S-PHO-21;S-PHO-22;S-PHO-23;D-POV-007;S-PHO-24;S-PHO-25;S-PHO-29;S-PHO-32;S-PHO-28","S-PHO-22;S-PHO-23;S-PHO-32","","syllable structure/consonant inventory","include without modification","none","","","","","","","1 Small;2 Moderately small;3 Moderately large;4 Large;5 Average;6 ?","","","Phonology"
"WALS_2A Vowel Quality Inventories","o_WALS_2A","TLI0751","WALS: Vowel Inventories",TRUE,TRUE,TRUE,"","D-POV-007","","","","include without modification","none","","","","","","","1 Small (2-4);2 Large (7-14);3 Average (5-6);4 ?","","","Phonology"
"WALS_42A Pronominal and Adnominal Demonstratives","o_WALS_42A","TLI0766","WALS: Pronominal and Adnominal Demonstratives",TRUE,TRUE,TRUE,"","","","","","include without modification","none","","","","","","","1 Identical;2 Different stem;3 Different inflection;4 ?","","","Morphosyntax"
"WALS_47A Intensifiers and Reflexive Pronouns","o_WALS_47A","TLI0771","WALS: Intensifiers and Reflexive Pronouns",TRUE,TRUE,TRUE,"","","","","","include without modification","none","","","","","","","1 Identical;2 Differentiated;3 ?","","","Morphosyntax"
"WALS_63A Noun Phrase Conjunction","o_WALS_63A","TLI0790","WALS: Noun Phrase Conjunction",TRUE,TRUE,TRUE,"","","","","","include without modification","none","","","","","","","1 'And' identical to 'with';2 'And' different from 'with';3 ?","","","Morphosyntax"
"WALS_65A Perfective/Imperfective Aspect","o_WALS_65A","TLI0792","WALS: Perfective/Imperfective Aspect",TRUE,TRUE,TRUE,"","S-TAME-09-O;S-TAME-09-C","","S-TAME-09-C","","include without modification","none","","","","","","","1 No grammatical marking;2 Grammatical marking;3 ?","","","Morphosyntax"
"WALS_73A The Optative","o_WALS_73A","TLI0801","WALS: The Optative",TRUE,TRUE,TRUE,"","S-TAME-05-O;S-TAME-05-C","","","isolating/affixing","include without modification","none","","","","","","","1 Inflectional optative present;2 Inflectional optative absent;3 ?","","","Morphosyntax"
"WALS_76A Overlap between Situational and Epistemic Modal Marking","o_WALS_76A","TLI0804","WALS: Overlap between Situational and Epistemic Modal Marking",TRUE,TRUE,TRUE,"","","","","","include without modification","none","","","","","","","1 Overlap for either possibility or necessity;2 Overlap for both possibility and necessity;3 No overlap;4 ?","","","Morphosyntax"
"autotyp_AlignmentForDefaultPredicatesPerLanguage_AccDegreeForCase","rec_a_autotyp_AlignmentForDefaultPredicatesPerLanguage_AccDegreeForCase","TLI0839","Is there any accusative alignment for case?",FALSE,TRUE,TRUE,"D-AUTOTYPMOD-15","D-POV-070;S-ALIGN-02","","","alignment","recode group 4 (recode via logical arguments)","none","","","","","","1 `autotyp_AlignmentForDefaultPredicatesPerLanguage_AccDegreeForCase` == ""0"";2 `autotyp_AlignmentForDefaultPredicatesPerLanguage_AccDegreeForCase` == ""?"";3 `autotyp_AlignmentForDefaultPredicatesPerLanguage_AccDegreeForCase`  %in% c(""?"", ""0"") == F","","FALSE;TRUE;?","1-3-2","Morphosyntax"
"autotyp_AlignmentForDefaultPredicatesPerLanguage_AccDegreeForMarkerAgreement","rec_a_autotyp_AlignmentForDefaultPredicatesPerLanguage_AccDegreeForMarkerAgreement","TLI0840","Is there any accusative alignment for marker agreement, if there is verb agreement?",FALSE,TRUE,TRUE,"D-AUTOTYPMOD-13","D-POV-072;S-ALIGN-02","","","alignment","recode group 6 (merge features - recode via logical arguments - simple conditioning)","if verb agreement present","rec_ma+autotyp_MorphologyPerLanguage_HasAnyVerbAgreement+WALS_29A+WALS_101A+WALS_102A+WALS_103A == TRUE","","","","","1 `autotyp_AlignmentForDefaultPredicatesPerLanguage_AccDegreeForMarkerAgreement` == ""0"";2 `autotyp_AlignmentForDefaultPredicatesPerLanguage_AccDegreeForMarkerAgreement` == ""?"";3 `autotyp_AlignmentForDefaultPredicatesPerLanguage_AccDegreeForMarkerAgreement` %in% c(""0"", ""?"") == F","","FALSE;TRUE;?","1-3-2","Morphosyntax"
"autotyp_AlignmentForDefaultPredicatesPerLanguage_ErgDegreeForCase","rec_a_autotyp_AlignmentForDefaultPredicatesPerLanguage_ErgDegreeForCase","TLI0841","Is there any ergative alignment for case?",FALSE,TRUE,TRUE,"D-AUTOTYPMOD-16","D-POV-071;S-ALIGN-03","S-ALIGN-03","","alignment","recode group 4 (recode via logical arguments)","none","","","","","","1 `autotyp_AlignmentForDefaultPredicatesPerLanguage_ErgDegreeForCase` == ""0"";2 `autotyp_AlignmentForDefaultPredicatesPerLanguage_ErgDegreeForCase` == ""?"";3 `autotyp_AlignmentForDefaultPredicatesPerLanguage_ErgDegreeForCase`  %in% c(""?"", ""0"") == F","","FALSE;TRUE;?","1-3-2","Morphosyntax"
"autotyp_AlignmentForDefaultPredicatesPerLanguage_ErgDegreeForMarkerAgreement","rec_a_autotyp_AlignmentForDefaultPredicatesPerLanguage_ErgDegreeForMarkerAgreement","TLI0842","Is there any ergative alignment for marker agreement, if there is verb agreement?",FALSE,TRUE,TRUE,"D-AUTOTYPMOD-14","D-POV-073;S-ALIGN-03","S-ALIGN-03","","alignment","recode group 6 (merge features - recode via logical arguments - simple conditioning)","if verb agreement present","rec_ma+autotyp_MorphologyPerLanguage_HasAnyVerbAgreement+WALS_29A+WALS_101A+WALS_102A+WALS_103A == TRUE","","","","","1 `autotyp_AlignmentForDefaultPredicatesPerLanguage_ErgDegreeForMarkerAgreement` == ""0"";2 `autotyp_AlignmentForDefaultPredicatesPerLanguage_ErgDegreeForMarkerAgreement` == ""?"";3 `autotyp_AlignmentForDefaultPredicatesPerLanguage_ErgDegreeForMarkerAgreement` %in% c(""0"", ""?"") == F","","FALSE;TRUE;?","1-3-2","Morphosyntax"
"autotyp_MaximallyInflectedVerbInflectionAndAgreementCountsByPosition_InflectionMarkersAtInCount","rec_a_autotyp_MaximallyInflectedVerbInflectionAndAgreementCountsByPosition_InflectionMarkersAtInCount","TLI0843","Are there any infixes in verb inflection and agreement?",FALSE,TRUE,TRUE,"D-AUTOTYPMOD-05","","","","isolating/affixing","recode group 1 (simple recode)","none","","","","","","","1 0;2 3;3 2;4 1;5 ?","no infixes in verb inflection and agreement;infixes in verb inflection and agreement;?","1-2/3/4-5","Morphosyntax"
"autotyp_MaximallyInflectedVerbInflectionAndAgreementCountsByPosition_InflectionMarkersAtSplitCount","rec_a_autotyp_MaximallyInflectedVerbInflectionAndAgreementCountsByPosition_InflectionMarkersAtSplitCount","TLI0844","Are there any split markers in verb inflection and agreement?",FALSE,TRUE,TRUE,"D-AUTOTYPMOD-06","","","","isolating/affixing","recode group 1 (simple recode)","none","","","","","","","1 0;2 1;3 2;4 3;5 5;6 ?","no split markers in verb inflection and agreement;split markers in verb inflection and agreement;?","1-2/3/4/5-6","Morphosyntax"
"autotyp_MaximallyInflectedVerbSynthesis_MaximallyInflectedVerbSynthesis_VerbInflectionMaxFormativeCount","rec_a_autotyp_MaximallyInflectedVerbSynthesis_MaximallyInflectedVerbSynthesis_VerbInflectionMaxFormativeCount","TLI0845","How many formatives occur on the maximally inflected verb (binned feature based on frequency counts)?",FALSE,TRUE,TRUE,"D-AUTOTYPMOD-07","D-POV-052;S-SYN-02-O;S-SYN-02-C;S-SYN-03;S-SAP-60;S-TAME-60","","","isolating/affixing","recode group 1 (simple recode)","none","","","","","","","1 0;2 1;3 2;4 3;5 4;6 5;7 6;8 7;9 8;10 9;11 10;12 11;13 12;14 13;15 14;16 15;17 16;18 18;19 19;20 ?","0-2;3-8;9+;?","1/2/3-4/5/6/7/8/9-10/11/12/13/14/15/16/17/18/19-20","Morphosyntax"
"autotyp_PredicateClassesSemanticsPerLanguage_PredicateClassesCount","rec_a_autotyp_PredicateClassesSemanticsPerLanguage_PredicateClassesCount","TLI0846","How many non-default predicate classes are there, if there are non-default predicate classes?",FALSE,TRUE,TRUE,"D-AUTOTYPMOD-30","","","","","recode group 1 (simple recode)","if there are non-default predicate classes (by design)","","","","","","","1 1;2 2;3 3;4 4;5 5;6 6;7 7;8 8;9 9;10 12;11 13;12 14;13 15;14 16;15 26;16 38;17 ?","1;2;some (3-8);many (9+);?","1-2-3/4/5/6/7/8-9/10/11/12/13/14/15/16-17","Morphosyntax"
"WALS_108A Antipassive Constructions","rec_a_WALS_108A","TLI0847","Are there antipassive constructions?",FALSE,TRUE,TRUE,"D-WALSMOD-30","D-U100LGAC-09","","","","recode group 1 (simple recode)","none","","","","","","","1 No antipassive;2 Implicit patient;3 Oblique patient;4 ?","FALSE;TRUE;?","1-2/3-4","Morphosyntax"
"WALS_41A Distance Contrasts in Demonstratives","rec_a_WALS_41A","TLI0848","How many distance contrasts do demonstratives have?",FALSE,TRUE,TRUE,"D-WALSMOD-10","","","","","recode group 1 (simple recode)","if demonstratives present (implicit)","","","","","","","1 No distance contrast;2 Two-way contrast;3 Three-way contrast;4 Four-way contrast;5 Five (or more)-way contrast;6 ?","none;2;3;4 or more;?","1-2-3-4/5-6","Morphosyntax"
"WALS_45A Politeness Distinctions in Pronouns","rec_a_WALS_45A","TLI0849","Are there politeness distinctions in second person pronouns?",FALSE,TRUE,TRUE,"D-WALSMOD-09","S-HON-1","","","","recode group 1 (simple recode)","none","","","","","","","1 No politeness distinction;2 Binary politeness distinction;3 Multiple politeness distinctions;4 Pronouns avoided for politeness;5 ?","no distinction;distinction;pronouns avoided for politeness;?","1-2/3-4-5","Morphosyntax"
"WALS_56A Conjunctions and Universal Quantifiers","rec_a_WALS_56A","TLI0850","Are conjunctions and universal quantifiers formally different or formally similar?",FALSE,TRUE,TRUE,"D-WALSMOD-25","","","","","recode group 1 (simple recode)","none","","","","","","","1 Formally different;2 Formally similar, with interrogative;3 Formally similar, without interrogative;4 ?","formally different;formally similar;?","1-2/3-4","Morphosyntax"
"WALS_60A Genitives, Adjectives and Relative Clauses","rec_a_WALS_60A","TLI0852","How differentiated are genitives, adjectives and relative clauses?",FALSE,TRUE,TRUE,"D-WALSMOD-33","","","","","recode group 1 (simple recode)","none","","","","","","","1 Weakly differentiated;2 Genitives and adjectives collapsed;3 Genitives and relative clauses collapsed;4 Adjectives and relative clauses collapsed;5 Moderately differentiated in other ways;6 Highly differentiated;7 ?","Weakly differentiated;Moderately differentiated;Highly differentiated;?","1-2/3/4/5-6-7","Morphosyntax"
"WALS_61A Adjectives without Nouns","rec_a_WALS_61A","TLI0853","Can adjectives occur in the noun phrase without nouns?",FALSE,TRUE,TRUE,"D-WALSMOD-32","","","","","recode group 1 (simple recode)","none","","","","","","","1 Not without noun;2 Without marking;3 Marked by prefix;4 Marked by suffix;5 Marked by preceding word;6 Marked by following word;7 Marked by mixed or other strategies;8 ?","no;yes, without marking;yes, with marking;?","1-2-3/4/5/6/7-8","Morphosyntax"
"WALS_75A Epistemic Possibility","rec_a_WALS_75A","TLI0855","Can epistemic possibility be expressed with verbal constructions?",FALSE,TRUE,TRUE,"D-WALSMOD-20","","","","","recode group 1 (simple recode)","none","","","","","","","1 Verbal constructions;2 Affixes on verbs;3 Other;4 ?","verbal constructions possible;verbal constructions not possible;?","1-2/3-4","Morphosyntax"
"WALS_79B Suppletion in Imperatives and Hortatives","rec_a_WALS_79B","TLI0856","Is there suppletion in imperatives and/or hortatives?",FALSE,TRUE,TRUE,"D-WALSMOD-18","S-TAME-25-O;S-TAME-25-C","","S-TAME-25-C","fusional/agglutinative","recode group 1 (simple recode)","none","","","","","","","1 A regular and a suppletive form alternate;2 Hortative;3 Imperative;4 Imperative and Hortative;5 None (= no suppletive imperatives reported in the reference material);6 ?","FALSE;TRUE;?","5-1/2/3/4-6","Morphosyntax"
"WALS_80A Verbal Number and Suppletion","rec_a_WALS_80A","TLI0857","Is there verbal number?",FALSE,TRUE,TRUE,"D-WALSMOD-16","S-SAP-02","","","","recode group 1 (simple recode)","none","","","","","","","1 None;2 Singular-plural pairs, no suppletion;3 Singular-plural pairs, suppletion;4 Singular-dual-plural triples, no suppletion;5 Singular-dual-plural triples, suppletion;6 ?","FALSE;TRUE;?","1-2/3/4/5-6","Morphosyntax"
"WALS_58B Number of Possessive Nouns","rec_aC_WALS_58B","TLI0858","Are there possessive nouns, if there are inalienable classes?",FALSE,FALSE,TRUE,"S-ALI-2","","","","","recode group 11 (simple recode - simple conditioning)","if inalienable classes present","o_autotyp_Alienability_NPHasInalienableClasses == true","","","","","","1 None reported;2 Two to four;3 Five or more;4 One;5 ?","absent;present;?","1-2/3/4-5","Morphosyntax"
"WALS_74A Situational Possibility","rec_aC_WALS_74A","TLI0859","Can situational possibility be marked by affixes on verbs, if morphologcial tense-aspect inflection is present?",FALSE,FALSE,TRUE,"S-SIP-01","S-SIP-02-C;S-SIP-03-C","","","","recode group 11 (simple recode - simple conditioning)","if morphological tense-aspect inflection present","rec_dma+WALS_69A+autotyp_GrammaticalMarkersPerLanguage_TenseMarkerFusion+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryAspect+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAME+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTAM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTA+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryMTN+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTE+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTense+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTM+autotyp_MaximallyInflectedVerbInflectionCategoriesAggregatedPresence_IsInflectedForCategoryTN_1 == TRUE","","","","","","1 Affixes on verbs;2 Verbal constructions;3 Other kinds of markers;4 ?","affixes on verbs possible;affixes on verbs not possible;?","1-2/3-4","Morphosyntax"
"WALS_131A Numeral Bases","rec_ae_WALS_131A","TLI0860","What type of numeral base system is there?",FALSE,TRUE,TRUE,"D-EXMIX-21","","","","","recode group 1 (simple recode)","none","","","","","","","1 Decimal;2 Hybrid vigesimal-decimal;3 Pure vigesimal;4 Other base;5 Extended body-part system;6 Restricted;7 ?","decimal;vigesimal;extended body-part system;restricted;?","1-2/3-5-6-4/7","Morphosyntax"
"WALS_143B Obligatory Double Negation","rec_ae_WALS_143B","TLI0861","How is double negation expressed, if there is obligatory double negation?",FALSE,TRUE,TRUE,"D-WALSMOD-02","","","","","recode group 14 (simple recode - simple conditioning [conditioned feature])","if obligatory double negation present","rec_dca_WALS_143A_4 == TRUE","","","","","","1 NegVNeg;2 Neg[V-Neg];3 [Neg-V]Neg;4 [Neg-V-Neg];5 Negative tone & VNeg;6 Negative tone & [Neg-V];7 NegNegV;8 Neg[Neg-V];9 VNegNeg;10 Type 1 / Type 2;11 Type 1 / Type 3;12 Type 1 / Type 5;13 Type 1 / Type 7;14 Type 1 / Type 9;15 Type 2 / Type 4;16 ObligDoubleNeg&OptTripleNeg;17 ?","circumverbal;with tone;morphemes on same side of verb;?","1/2/3/4/10/11/15-5/6-7/8/9-12/13/14/16/17","Morphosyntax"
"WALS_84A Order of Object, Oblique, and Verb","rec_aeC_WALS_84A","TLI0865","What is the basic order between oblique and the verb, if standard word order is not VO?",FALSE,FALSE,TRUE,"S-WOO-17","S-WOO-18-C","","S-WOO-18-C","word order","recode group 11 (simple recode - simple conditioning)","if word order not VO","rec_ma+autotyp_ClauseWordOrder_WordOrderAPVBasicLex+autotyp_ClauseWordOrder_WordOrderAPVLexFlexible+WALS_81A %in% sov, osv, ovs, word order free","","","","","","1 VOX;2 XVO;3 XOV;4 OXV;5 OVX;6 No dominant order;7 ?","VX;XV;?","1/5-2/3/4-6/7","Morphosyntax"
"WALS_90A Order of Relative Clause and Noun","rec_aeC_WALS_90A","TLI0866","What is the basic order of the relative clause and the noun, if basic word order is not VO?",FALSE,FALSE,TRUE,"S-WOO-30","S-WOO-06-C;S-WOO-22-C","S-WOO-06-C","","word order","recode group 11 (simple recode - simple conditioning)","if word order not VO","rec_ma+autotyp_ClauseWordOrder_WordOrderAPVBasicLex+autotyp_ClauseWordOrder_WordOrderAPVLexFlexible+WALS_81A %in% osv, ovs, sov, word order free","","","","","","1 Noun-Relative clause;2 Relative clause-Noun;3 Internally headed;4 Correlative;5 Adjoined;6 Doubly headed;7 Mixed;8 ?","prenominal;postnominal;circumnominal;adjoined;?","1-2-3/4/6-5-7/8","Morphosyntax"
